row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
662,subj01,663,48423,3,session_zscore,test
663,subj01,664,48509,3,session_zscore,test
664,subj01,665,48531,3,session_zscore,test
665,subj01,666,48618,3,session_zscore,test
666,subj01,667,48619,3,session_zscore,test
667,subj01,668,48623,3,session_zscore,test
668,subj01,669,48680,3,session_zscore,test
669,subj01,670,48682,3,session_zscore,test
670,subj01,671,48803,3,session_zscore,test
671,subj01,672,48833,3,session_zscore,test
672,subj01,673,48840,3,session_zscore,test
673,subj01,674,49077,3,session_zscore,test
674,subj01,675,49153,3,session_zscore,test
675,subj01,676,49157,3,session_zscore,test
676,subj01,677,49235,3,session_zscore,test
677,subj01,678,49467,3,session_zscore,test
678,subj01,679,49481,3,session_zscore,test
679,subj01,680,49623,3,session_zscore,test
680,subj01,681,49732,3,session_zscore,test
681,subj01,682,49924,3,session_zscore,test
682,subj01,683,49945,3,session_zscore,test
683,subj01,684,49956,3,session_zscore,test
684,subj01,685,49958,3,session_zscore,test
685,subj01,686,49970,3,session_zscore,test
686,subj01,687,49980,3,session_zscore,test
687,subj01,688,50027,3,session_zscore,test
688,subj01,689,50115,3,session_zscore,test
689,subj01,690,50171,3,session_zscore,test
690,subj01,691,50501,3,session_zscore,test
691,subj01,692,50654,3,session_zscore,test
692,subj01,693,50735,3,session_zscore,test
693,subj01,694,50756,3,session_zscore,test
694,subj01,695,50812,3,session_zscore,test
695,subj01,696,50883,3,session_zscore,test
696,subj01,697,51052,3,session_zscore,test
697,subj01,698,51053,3,session_zscore,test
698,subj01,699,51063,3,session_zscore,test
699,subj01,700,51078,3,session_zscore,test
700,subj01,701,51149,3,session_zscore,test
701,subj01,702,51172,3,session_zscore,test
702,subj01,703,51186,3,session_zscore,test
703,subj01,704,51522,3,session_zscore,test
704,subj01,705,51746,3,session_zscore,test
705,subj01,706,51789,3,session_zscore,test
706,subj01,707,51844,3,session_zscore,test
707,subj01,708,51908,3,session_zscore,test
708,subj01,709,51929,3,session_zscore,test
709,subj01,710,51966,3,session_zscore,test
710,subj01,711,51984,3,session_zscore,test
711,subj01,712,51989,3,session_zscore,test
712,subj01,713,52071,3,session_zscore,test
713,subj01,714,52217,3,session_zscore,test
714,subj01,715,52303,3,session_zscore,test
715,subj01,716,52329,3,session_zscore,test
716,subj01,717,52376,3,session_zscore,test
717,subj01,718,52395,3,session_zscore,test
718,subj01,719,52528,3,session_zscore,test
719,subj01,720,52555,3,session_zscore,test
720,subj01,721,52597,3,session_zscore,test
721,subj01,722,52599,3,session_zscore,test
722,subj01,723,52653,3,session_zscore,test
723,subj01,724,52893,3,session_zscore,test
724,subj01,725,52932,3,session_zscore,test
725,subj01,726,52991,3,session_zscore,test
726,subj01,727,53053,3,session_zscore,test
727,subj01,728,53071,3,session_zscore,test
728,subj01,729,53153,3,session_zscore,test
729,subj01,730,53156,3,session_zscore,test
730,subj01,731,53158,3,session_zscore,test
731,subj01,732,53271,3,session_zscore,test
732,subj01,733,53371,3,session_zscore,test
733,subj01,734,53490,3,session_zscore,test
734,subj01,735,53512,3,session_zscore,test
735,subj01,736,53571,3,session_zscore,test
736,subj01,737,53728,3,session_zscore,test
737,subj01,738,53729,3,session_zscore,test
738,subj01,739,53774,3,session_zscore,test
739,subj01,740,53859,3,session_zscore,test
740,subj01,741,53882,3,session_zscore,test
741,subj01,742,53892,3,session_zscore,test
742,subj01,743,54079,3,session_zscore,test
743,subj01,744,54148,3,session_zscore,test
744,subj01,745,54258,3,session_zscore,test
745,subj01,746,54362,3,session_zscore,test
746,subj01,747,54390,3,session_zscore,test
747,subj01,748,54644,3,session_zscore,test
748,subj01,749,54684,3,session_zscore,test
749,subj01,750,54699,3,session_zscore,test
750,subj01,751,54744,3,session_zscore,test
751,subj01,752,54813,3,session_zscore,test
752,subj01,753,54825,3,session_zscore,test
753,subj01,754,54914,3,session_zscore,test
754,subj01,755,54960,3,session_zscore,test
755,subj01,756,55006,3,session_zscore,test
756,subj01,757,55108,3,session_zscore,test
757,subj01,758,55164,3,session_zscore,test
758,subj01,759,55406,3,session_zscore,test
759,subj01,760,55409,3,session_zscore,test
760,subj01,761,55527,3,session_zscore,test
761,subj01,762,55650,3,session_zscore,test
762,subj01,763,55670,3,session_zscore,test
763,subj01,764,55679,3,session_zscore,test
764,subj01,765,55681,3,session_zscore,test
765,subj01,766,55858,3,session_zscore,test
766,subj01,767,55934,3,session_zscore,test
767,subj01,768,55969,3,session_zscore,test
768,subj01,769,55970,3,session_zscore,test
769,subj01,770,56043,3,session_zscore,test
770,subj01,771,56067,3,session_zscore,test
771,subj01,772,56127,3,session_zscore,test
772,subj01,773,56155,3,session_zscore,test
773,subj01,774,56270,3,session_zscore,test
774,subj01,775,56291,3,session_zscore,test
775,subj01,776,56315,3,session_zscore,test
776,subj01,777,56419,3,session_zscore,test
777,subj01,778,56455,3,session_zscore,test
778,subj01,779,56472,3,session_zscore,test
779,subj01,780,56671,3,session_zscore,test
780,subj01,781,56682,3,session_zscore,test
781,subj01,782,56696,3,session_zscore,test
782,subj01,783,56724,3,session_zscore,test
783,subj01,784,56752,3,session_zscore,test
784,subj01,785,56783,3,session_zscore,test
785,subj01,786,56785,3,session_zscore,test
786,subj01,787,56851,3,session_zscore,test
787,subj01,788,56868,3,session_zscore,test
788,subj01,789,56912,3,session_zscore,test
789,subj01,790,56949,3,session_zscore,test
790,subj01,791,57047,3,session_zscore,test
791,subj01,792,57061,3,session_zscore,test
792,subj01,793,57436,3,session_zscore,test
793,subj01,794,57444,3,session_zscore,test
794,subj01,795,57479,3,session_zscore,test
795,subj01,796,57543,3,session_zscore,test
796,subj01,797,57554,3,session_zscore,test
797,subj01,798,57649,3,session_zscore,test
798,subj01,799,57651,3,session_zscore,test
799,subj01,800,57682,3,session_zscore,test
800,subj01,801,57823,3,session_zscore,test
801,subj01,802,57839,3,session_zscore,test
802,subj01,803,57907,3,session_zscore,test
803,subj01,804,58097,3,session_zscore,test
804,subj01,805,58145,3,session_zscore,test
805,subj01,806,58165,3,session_zscore,test
806,subj01,807,58188,3,session_zscore,test
807,subj01,808,58405,3,session_zscore,test
808,subj01,809,58669,3,session_zscore,test
809,subj01,810,58682,3,session_zscore,test
810,subj01,811,59024,3,session_zscore,test
811,subj01,812,59040,3,session_zscore,test
812,subj01,813,59047,3,session_zscore,test
813,subj01,814,59080,3,session_zscore,test
814,subj01,815,59092,3,session_zscore,test
815,subj01,816,59195,3,session_zscore,test
816,subj01,817,59285,3,session_zscore,test
817,subj01,818,59420,3,session_zscore,test
818,subj01,819,59421,3,session_zscore,test
819,subj01,820,59586,3,session_zscore,test
820,subj01,821,59596,3,session_zscore,test
821,subj01,822,59632,3,session_zscore,test
822,subj01,823,59700,3,session_zscore,test
823,subj01,824,59818,3,session_zscore,test
824,subj01,825,59995,3,session_zscore,test
825,subj01,826,60095,3,session_zscore,test
826,subj01,827,60120,3,session_zscore,test
827,subj01,828,60187,3,session_zscore,test
828,subj01,829,60252,3,session_zscore,test
829,subj01,830,60306,3,session_zscore,test
830,subj01,831,60457,3,session_zscore,test
831,subj01,832,60506,3,session_zscore,test
832,subj01,833,60520,3,session_zscore,test
833,subj01,834,60554,3,session_zscore,test
834,subj01,835,60726,3,session_zscore,test
835,subj01,836,60835,3,session_zscore,test
836,subj01,837,60846,3,session_zscore,test
837,subj01,838,60868,3,session_zscore,test
838,subj01,839,60979,3,session_zscore,test
839,subj01,840,61123,3,session_zscore,test
840,subj01,841,61134,3,session_zscore,test
841,subj01,842,61178,3,session_zscore,test
842,subj01,843,61217,3,session_zscore,test
843,subj01,844,61511,3,session_zscore,test
844,subj01,845,61514,3,session_zscore,test
845,subj01,846,61678,3,session_zscore,test
846,subj01,847,61739,3,session_zscore,test
847,subj01,848,61749,3,session_zscore,test
848,subj01,849,61753,3,session_zscore,test
849,subj01,850,61798,3,session_zscore,test
850,subj01,851,61802,3,session_zscore,test
851,subj01,852,61810,3,session_zscore,test
852,subj01,853,61874,3,session_zscore,test
853,subj01,854,61973,3,session_zscore,test
854,subj01,855,62007,3,session_zscore,test
855,subj01,856,62016,3,session_zscore,test
856,subj01,857,62210,3,session_zscore,test
857,subj01,858,62229,3,session_zscore,test
858,subj01,859,62276,3,session_zscore,test
859,subj01,860,62303,3,session_zscore,test
860,subj01,861,62366,3,session_zscore,test
861,subj01,862,62480,3,session_zscore,test
862,subj01,863,62545,3,session_zscore,test
863,subj01,864,62562,3,session_zscore,test
864,subj01,865,62684,3,session_zscore,test
865,subj01,866,62749,3,session_zscore,test
866,subj01,867,62961,3,session_zscore,test
867,subj01,868,63082,3,session_zscore,test
868,subj01,869,63183,3,session_zscore,test
869,subj01,870,63346,3,session_zscore,test
870,subj01,871,63450,3,session_zscore,test
871,subj01,872,63747,3,session_zscore,test
872,subj01,873,63782,3,session_zscore,test
873,subj01,874,63826,3,session_zscore,test
874,subj01,875,63923,3,session_zscore,test
875,subj01,876,63932,3,session_zscore,test
876,subj01,877,63945,3,session_zscore,test
877,subj01,878,64005,3,session_zscore,test
878,subj01,879,64097,3,session_zscore,test
879,subj01,880,64296,3,session_zscore,test
880,subj01,881,64484,3,session_zscore,test
881,subj01,882,64499,3,session_zscore,test
882,subj01,883,64616,3,session_zscore,test
883,subj01,884,64622,3,session_zscore,test
884,subj01,885,64688,3,session_zscore,test
885,subj01,886,64772,3,session_zscore,test
886,subj01,887,64868,3,session_zscore,test
887,subj01,888,64881,3,session_zscore,test
888,subj01,889,64894,3,session_zscore,test
889,subj01,890,64980,3,session_zscore,test
890,subj01,891,65011,3,session_zscore,test
891,subj01,892,65070,3,session_zscore,test
892,subj01,893,65149,3,session_zscore,test
893,subj01,894,65188,3,session_zscore,test
894,subj01,895,65233,3,session_zscore,test
895,subj01,896,65254,3,session_zscore,test
896,subj01,897,65268,3,session_zscore,test
897,subj01,898,65377,3,session_zscore,test
898,subj01,899,65415,3,session_zscore,test
899,subj01,900,65446,3,session_zscore,test
900,subj01,901,65640,3,session_zscore,test
901,subj01,902,65655,3,session_zscore,test
902,subj01,903,65687,3,session_zscore,test
903,subj01,904,65770,3,session_zscore,test
904,subj01,905,65800,3,session_zscore,test
905,subj01,906,65822,3,session_zscore,test
906,subj01,907,65873,3,session_zscore,test
907,subj01,908,65921,3,session_zscore,test
908,subj01,909,65944,3,session_zscore,test
909,subj01,910,66005,3,session_zscore,test
910,subj01,911,66215,3,session_zscore,test
911,subj01,912,66217,3,session_zscore,test
912,subj01,913,66279,3,session_zscore,test
913,subj01,914,66331,3,session_zscore,test
914,subj01,915,66343,3,session_zscore,test
915,subj01,916,66422,3,session_zscore,test
916,subj01,917,66465,3,session_zscore,test
917,subj01,918,66480,3,session_zscore,test
918,subj01,919,66490,3,session_zscore,test
919,subj01,920,66581,3,session_zscore,test
920,subj01,921,66644,3,session_zscore,test
921,subj01,922,66774,3,session_zscore,test
922,subj01,923,66837,3,session_zscore,test
923,subj01,924,66947,3,session_zscore,test
924,subj01,925,66977,3,session_zscore,test
925,subj01,926,67046,3,session_zscore,test
926,subj01,927,67114,3,session_zscore,test
927,subj01,928,67169,3,session_zscore,test
928,subj01,929,67205,3,session_zscore,test
929,subj01,930,67238,3,session_zscore,test
930,subj01,931,67253,3,session_zscore,test
931,subj01,932,67296,3,session_zscore,test
932,subj01,933,67364,3,session_zscore,test
933,subj01,934,67743,3,session_zscore,test
934,subj01,935,67803,3,session_zscore,test
935,subj01,936,67830,3,session_zscore,test
936,subj01,937,68024,3,session_zscore,test
937,subj01,938,68169,3,session_zscore,test
938,subj01,939,68279,3,session_zscore,test
939,subj01,940,68312,3,session_zscore,test
940,subj01,941,68340,3,session_zscore,test
941,subj01,942,68419,3,session_zscore,test
942,subj01,943,68472,3,session_zscore,test
943,subj01,944,68742,3,session_zscore,test
944,subj01,945,68815,3,session_zscore,test
945,subj01,946,68843,3,session_zscore,test
946,subj01,947,68859,3,session_zscore,test
947,subj01,948,68898,3,session_zscore,test
948,subj01,949,69008,3,session_zscore,test
949,subj01,950,69026,3,session_zscore,test
950,subj01,951,69031,3,session_zscore,test
951,subj01,952,69131,3,session_zscore,test
952,subj01,953,69215,3,session_zscore,test
953,subj01,954,69241,3,session_zscore,test
954,subj01,955,69443,3,session_zscore,test
955,subj01,956,69503,3,session_zscore,test
956,subj01,957,69615,3,session_zscore,test
957,subj01,958,69617,3,session_zscore,test
958,subj01,959,69786,3,session_zscore,test
959,subj01,960,69814,3,session_zscore,test
960,subj01,961,69832,3,session_zscore,test
961,subj01,962,69840,3,session_zscore,test
962,subj01,963,69855,3,session_zscore,test
963,subj01,964,69919,3,session_zscore,test
964,subj01,965,70039,3,session_zscore,test
965,subj01,966,70076,3,session_zscore,test
966,subj01,967,70096,3,session_zscore,test
967,subj01,968,70194,3,session_zscore,test
968,subj01,969,70233,3,session_zscore,test
969,subj01,970,70336,3,session_zscore,test
970,subj01,971,70361,3,session_zscore,test
971,subj01,972,70369,3,session_zscore,test
972,subj01,973,70428,3,session_zscore,test
973,subj01,974,70506,3,session_zscore,test
974,subj01,975,70586,3,session_zscore,test
975,subj01,976,70590,3,session_zscore,test
976,subj01,977,70672,3,session_zscore,test
977,subj01,978,70759,3,session_zscore,test
978,subj01,979,70765,3,session_zscore,test
979,subj01,980,70948,3,session_zscore,test
980,subj01,981,71026,3,session_zscore,test
981,subj01,982,71187,3,session_zscore,test
982,subj01,983,71230,3,session_zscore,test
983,subj01,984,71233,3,session_zscore,test
984,subj01,985,71242,3,session_zscore,test
985,subj01,986,71411,3,session_zscore,test
986,subj01,987,71451,3,session_zscore,test
987,subj01,988,71754,3,session_zscore,test
988,subj01,989,71895,3,session_zscore,test
989,subj01,990,71929,3,session_zscore,test
990,subj01,991,72016,3,session_zscore,test
991,subj01,992,72081,3,session_zscore,test
992,subj01,993,72171,3,session_zscore,test
993,subj01,994,72210,3,session_zscore,test
994,subj01,995,72258,3,session_zscore,test
995,subj01,996,72313,3,session_zscore,test
996,subj01,997,72511,3,session_zscore,test
997,subj01,998,72606,3,session_zscore,test
998,subj01,999,72720,3,session_zscore,test
999,subj01,1000,72949,3,session_zscore,test
1000,subj01,1001,2245,3,session_zscore,train
1001,subj01,1002,32052,3,session_zscore,validation
1002,subj01,1003,19059,3,session_zscore,train
1003,subj01,1004,240,3,session_zscore,train
1004,subj01,1005,28542,3,session_zscore,train
1005,subj01,1006,62566,3,session_zscore,train
1006,subj01,1007,62283,3,session_zscore,train
1007,subj01,1008,9738,3,session_zscore,train
1008,subj01,1009,10460,3,session_zscore,train
1009,subj01,1010,39170,3,session_zscore,train
1010,subj01,1011,32099,3,session_zscore,train
1011,subj01,1012,64635,3,session_zscore,train
1012,subj01,1013,22484,3,session_zscore,validation
1013,subj01,1014,29700,3,session_zscore,train
1014,subj01,1015,19991,3,session_zscore,train
1015,subj01,1016,45699,3,session_zscore,train
1016,subj01,1017,25444,3,session_zscore,train
1017,subj01,1018,29254,3,session_zscore,train
1018,subj01,1019,53588,3,session_zscore,train
1019,subj01,1020,10635,3,session_zscore,train
1020,subj01,1021,26105,3,session_zscore,train
1021,subj01,1022,38708,3,session_zscore,train
1022,subj01,1023,10315,3,session_zscore,train
1023,subj01,1024,54251,3,session_zscore,train
1024,subj01,1025,65967,3,session_zscore,train
1025,subj01,1026,37325,3,session_zscore,train
1026,subj01,1027,67389,3,session_zscore,train
1027,subj01,1028,42373,3,session_zscore,train
1028,subj01,1029,8256,3,session_zscore,train
1029,subj01,1030,1450,3,session_zscore,train
1030,subj01,1031,39324,3,session_zscore,train
1031,subj01,1032,6012,3,session_zscore,train
1032,subj01,1033,35046,3,session_zscore,train
1033,subj01,1034,34046,3,session_zscore,train
1034,subj01,1035,23600,3,session_zscore,train
1035,subj01,1036,67610,3,session_zscore,train
1036,subj01,1037,26959,3,session_zscore,validation
1037,subj01,1038,49395,3,session_zscore,train
1038,subj01,1039,65035,3,session_zscore,train
1039,subj01,1040,56054,3,session_zscore,train
1040,subj01,1041,3987,3,session_zscore,train
1041,subj01,1042,25296,3,session_zscore,train
1042,subj01,1043,62196,3,session_zscore,train
1043,subj01,1044,45858,3,session_zscore,train
1044,subj01,1045,27746,3,session_zscore,train
1045,subj01,1046,9564,3,session_zscore,train
1046,subj01,1047,24809,3,session_zscore,train
1047,subj01,1048,67835,3,session_zscore,train
1048,subj01,1049,69163,3,session_zscore,train
