voxel,x,y,z,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4
632,18,30,32,True,False,True,False,False,False,False
633,18,30,33,True,False,True,False,False,False,False
634,18,30,34,True,False,True,False,False,False,False
635,18,30,35,True,False,True,False,False,False,False
636,18,31,29,True,False,True,False,False,False,False
637,18,31,30,True,False,True,False,False,False,False
638,18,31,31,True,False,True,False,False,False,False
639,18,31,32,True,False,True,False,False,False,False
640,18,31,33,True,False,True,False,False,False,False
641,18,31,34,True,False,True,False,False,False,False
642,18,31,35,True,False,True,False,False,False,False
643,18,32,29,True,False,True,False,False,False,False
644,18,32,30,True,False,True,False,False,False,False
645,18,32,31,True,False,True,False,False,False,False
646,18,32,32,True,False,True,False,False,False,False
647,18,32,33,True,False,True,False,False,False,False
648,18,32,34,True,False,True,False,False,False,False
649,18,32,35,True,False,True,False,False,False,False
650,18,33,30,True,False,True,False,False,False,False
651,18,33,32,True,False,True,False,False,False,False
652,18,33,33,True,False,True,False,False,False,False
653,18,33,34,True,False,True,False,False,False,False
654,18,34,30,True,False,True,False,False,False,False
655,18,34,31,True,False,True,False,False,False,False
656,18,35,30,True,False,True,False,False,False,False
657,18,35,31,True,False,True,False,False,False,False
658,18,35,32,True,False,True,False,False,False,False
659,18,36,30,True,False,True,False,False,False,False
660,18,36,31,True,False,True,False,False,False,False
661,19,12,39,True,False,True,False,False,False,False
662,19,12,40,True,False,True,False,False,False,False
663,19,13,37,True,False,True,False,False,False,False
664,19,13,38,True,False,True,False,False,False,False
665,19,13,39,True,False,True,False,False,False,False
666,19,13,40,True,False,True,False,False,False,False
667,19,13,41,True,False,True,False,False,False,False
668,19,13,43,True,False,True,False,False,False,False
669,19,13,44,True,False,True,False,False,False,False
670,19,13,45,True,False,True,False,False,False,False
671,19,13,47,True,False,True,False,False,False,False
672,19,13,48,True,False,True,False,False,False,False
673,19,13,49,True,False,True,False,False,False,False
674,19,14,37,True,False,True,False,False,False,False
675,19,14,38,True,False,True,False,False,False,False
676,19,14,39,True,False,True,False,False,False,False
677,19,14,40,True,False,True,False,False,False,False
678,19,14,41,True,False,True,False,False,False,False
679,19,14,42,True,False,True,False,False,False,False
680,19,14,43,True,False,True,False,False,False,False
681,19,14,44,True,False,True,False,False,False,False
682,19,14,45,True,False,True,False,False,False,False
683,19,14,46,True,False,True,False,False,False,False
684,19,14,47,True,False,True,False,False,False,False
685,19,14,48,True,False,True,False,False,False,False
686,19,14,49,True,False,True,False,False,False,False
687,19,14,50,True,False,True,False,False,False,False
688,19,15,34,True,False,True,False,False,False,False
689,19,15,35,True,False,True,False,False,False,False
690,19,15,36,True,False,True,False,False,False,False
691,19,15,37,True,False,True,False,False,False,False
692,19,15,38,True,False,True,False,False,False,False
693,19,15,39,True,False,True,False,False,False,False
694,19,15,40,True,False,True,False,False,False,False
695,19,15,41,True,False,True,False,False,False,False
696,19,15,42,True,False,True,False,False,False,False
697,19,15,43,True,False,True,False,False,False,False
698,19,15,44,True,False,True,False,False,False,False
699,19,15,45,True,False,True,False,False,False,False
700,19,15,46,True,False,True,False,False,False,False
701,19,15,47,True,False,True,False,False,False,False
702,19,15,48,True,False,True,False,False,False,False
703,19,15,49,True,False,True,False,False,False,False
704,19,15,50,True,False,True,False,False,False,False
705,19,15,51,True,False,True,False,False,False,False
706,19,16,33,True,False,True,False,False,False,False
707,19,16,34,True,False,True,False,False,False,False
708,19,16,35,True,False,True,False,False,False,False
709,19,16,36,True,False,True,False,False,False,False
710,19,16,37,True,False,True,False,False,False,False
711,19,16,39,True,False,True,False,False,False,False
712,19,16,40,True,False,True,False,False,False,False
713,19,16,41,True,False,True,False,False,False,False
714,19,16,43,True,False,True,False,False,False,False
715,19,16,44,True,False,True,False,False,False,False
716,19,16,45,True,False,True,False,False,False,False
717,19,16,46,True,False,True,False,False,False,False
718,19,16,47,True,False,True,False,False,False,False
719,19,16,49,True,False,True,False,False,False,False
720,19,16,50,True,False,True,False,False,False,False
721,19,16,51,True,False,True,False,False,False,False
722,19,17,33,True,False,True,False,False,False,False
723,19,17,34,True,False,True,False,False,False,False
724,19,17,35,True,False,True,False,False,False,False
725,19,17,38,True,False,True,False,False,False,False
726,19,17,39,True,False,True,False,False,False,False
727,19,17,42,True,False,True,False,False,False,False
728,19,17,43,True,False,True,False,False,False,False
729,19,17,44,True,False,True,False,False,False,False
730,19,17,49,True,False,True,False,False,False,False
731,19,17,50,True,False,True,False,False,False,False
732,19,17,51,True,False,True,False,False,False,False
733,19,18,33,True,False,True,False,False,False,False
734,19,18,34,True,False,True,False,False,False,False
735,19,18,35,True,False,True,False,False,False,False
736,19,18,39,True,False,True,False,False,False,False
737,19,18,40,True,False,True,False,False,False,False
738,19,18,41,True,False,True,False,False,False,False
739,19,18,42,True,False,True,False,False,False,False
740,19,18,43,True,False,True,False,False,False,False
741,19,18,50,True,False,True,False,False,False,False
742,19,18,51,True,False,True,False,False,False,False
743,19,19,32,True,False,True,False,False,False,False
744,19,19,33,True,False,True,False,False,False,False
745,19,19,34,True,False,True,False,False,False,False
746,19,19,35,True,False,True,False,False,False,False
747,19,19,36,True,False,True,False,False,False,False
748,19,19,39,True,False,True,False,False,False,False
749,19,19,40,True,False,True,False,False,False,False
750,19,19,41,True,False,True,False,False,False,False
751,19,19,42,True,False,True,False,False,False,False
752,19,19,44,True,False,True,False,False,False,False
753,19,19,45,True,False,True,False,False,False,False
754,19,19,46,True,False,True,False,False,False,False
755,19,19,48,True,False,True,False,False,False,False
756,19,19,49,True,False,True,False,False,False,False
757,19,19,50,True,False,True,False,False,False,False
758,19,19,51,True,False,True,False,False,False,False
759,19,19,52,True,False,True,False,False,False,False
760,19,20,32,True,False,True,False,False,False,False
761,19,20,33,True,False,True,False,False,False,False
762,19,20,34,True,False,True,False,False,False,False
763,19,20,35,True,False,True,False,False,False,False
764,19,20,36,True,False,True,False,False,False,False
765,19,20,37,True,False,True,False,False,False,False
766,19,20,38,True,False,True,False,False,False,False
767,19,20,39,True,False,True,False,False,False,False
768,19,20,40,True,False,True,False,False,False,False
769,19,20,41,True,False,True,False,False,False,False
770,19,20,42,True,False,True,False,False,False,False
771,19,20,43,True,False,True,False,False,False,False
772,19,20,44,True,False,True,False,False,False,False
773,19,20,45,True,False,True,False,False,False,False
774,19,20,46,True,False,True,False,False,False,False
775,19,20,48,True,False,True,False,False,False,False
776,19,20,49,True,False,True,False,False,False,False
777,19,20,50,True,False,True,False,False,False,False
778,19,20,51,True,False,True,False,False,False,False
779,19,20,52,True,False,True,False,False,False,False
780,19,21,32,True,False,True,False,False,False,False
781,19,21,33,True,False,True,False,False,False,False
782,19,21,34,True,False,True,False,False,False,False
783,19,21,35,True,False,True,False,False,False,False
784,19,21,36,True,False,True,False,False,False,False
785,19,21,38,True,False,True,False,False,False,False
786,19,21,39,True,False,True,False,False,False,False
787,19,21,42,True,False,True,False,False,False,False
788,19,21,43,True,False,True,False,False,False,False
789,19,21,44,True,False,True,False,False,False,False
790,19,21,45,True,False,True,False,False,False,False
791,19,21,46,True,False,True,False,False,False,False
792,19,21,48,True,False,True,False,False,False,False
793,19,21,49,True,False,True,False,False,False,False
794,19,21,50,True,False,True,False,False,False,False
795,19,21,51,True,False,True,False,False,False,False
796,19,21,52,True,False,True,False,False,False,False
797,19,22,32,True,False,True,False,False,False,False
798,19,22,33,True,False,True,False,False,False,False
799,19,22,35,True,False,True,False,False,False,False
800,19,22,36,True,False,True,False,False,False,False
801,19,22,37,True,False,True,False,False,False,False
802,19,22,38,True,False,True,False,False,False,False
803,19,22,39,True,False,True,False,False,False,False
804,19,22,41,True,False,True,False,False,False,False
805,19,22,42,True,False,True,False,False,False,False
806,19,22,44,True,False,True,False,False,False,False
807,19,22,45,True,False,True,False,False,False,False
808,19,22,46,True,False,True,False,False,False,False
809,19,22,48,True,False,True,False,False,False,False
810,19,22,49,True,False,True,False,False,False,False
811,19,22,50,True,False,True,False,False,False,False
812,19,23,30,True,False,True,False,False,False,False
813,19,23,31,True,False,True,False,False,False,False
814,19,23,32,True,False,True,False,False,False,False
815,19,23,33,True,False,True,False,False,False,False
816,19,23,34,True,False,True,False,False,False,False
817,19,23,35,True,False,True,False,False,False,False
818,19,23,36,True,False,True,False,False,False,False
819,19,23,37,True,False,True,False,False,False,False
820,19,23,38,True,False,True,False,False,False,False
821,19,23,41,True,False,True,False,False,False,False
822,19,23,42,True,False,True,False,False,False,False
823,19,23,43,True,False,True,False,False,False,False
824,19,23,44,True,False,True,False,False,False,False
825,19,23,45,True,False,True,False,False,False,False
826,19,24,29,True,False,True,False,False,False,False
827,19,24,30,True,False,True,False,False,False,False
828,19,24,31,True,False,True,False,False,False,False
829,19,24,32,True,False,True,False,False,False,False
830,19,24,33,True,False,True,False,False,False,False
831,19,24,34,True,False,True,False,False,False,False
832,19,24,35,True,False,True,False,False,False,False
833,19,24,36,True,False,True,False,False,False,False
834,19,24,37,True,False,True,False,False,False,False
835,19,24,41,True,False,True,False,False,False,False
836,19,24,42,True,False,True,False,False,False,False
837,19,24,43,True,False,True,False,False,False,False
838,19,24,44,True,False,True,False,False,False,False
839,19,25,29,True,False,True,False,False,False,False
840,19,25,30,True,False,True,False,False,False,False
841,19,25,31,True,False,True,False,False,False,False
842,19,25,32,True,False,True,False,False,False,False
843,19,25,33,True,False,True,False,False,False,False
844,19,25,34,True,False,True,False,False,False,False
845,19,25,35,True,False,True,False,False,False,False
846,19,25,36,True,False,True,False,False,False,False
847,19,25,42,True,False,True,False,False,False,False
848,19,25,43,True,False,True,False,False,False,False
849,19,26,28,True,False,True,False,False,False,False
